KURUM,HESAP,FREKANS
ERZURUM YAKUTİYE BELEDİYESİ_2015,222 GELİRLERDEN,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,241 MAL,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,251 YERALTI,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,252 BİNALAR,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,"253 TESİS,",1
ERZURUM YAKUTİYE BELEDİYESİ_2015,258 YAPILMAKTA,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,260 HAKLAR,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,294 ELDEN,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,300 BANKA,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,309 KISA,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,320 BÜTÇE,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,330 ALINAN,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,333 EMANETLER,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,360 ÖDENECEK,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,361 ÖDENECEK,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,362 FONLAR,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,363 KAMU,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,368 VADESİ,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,372 KIDEM,6
ERZURUM YAKUTİYE BELEDİYESİ_2015,381 GİDER,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,391 HESAPLANAN,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,400 BANKA,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,409 UZUN,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,472 KIDEM,2
ERZURUM YAKUTİYE BELEDİYESİ_2015,481 GİDER,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,500 NET,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,901 BÜTÇE,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,905 ÖDENEKLİ,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,920 GİDER,1
ERZURUM YAKUTİYE BELEDİYESİ_2015,921 GİDER,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,100 KASA,2
ERZURUM YAKUTİYE BELEDİYESİ_2018,102 BANKA,2
ERZURUM YAKUTİYE BELEDİYESİ_2018,103 VERİLEN,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,105 DÖVİZ,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,109 BANKA,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,117 MENKUL,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,120 GELİRLERDEN,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,121 GELİRLERDEN,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,122 GELİRLERDEN,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,126 VERİLEN,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,127 DİĞER,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,139 DİĞER,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,150 İLK,2
ERZURUM YAKUTİYE BELEDİYESİ_2018,190 DEVREDEN,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,220 GELİRLERDEN,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,222 GELİRLERDEN,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,240 MALİ,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,241 MAL,2
ERZURUM YAKUTİYE BELEDİYESİ_2018,247 SERMAYE,3
ERZURUM YAKUTİYE BELEDİYESİ_2018,250 ARAZİ,5
ERZURUM YAKUTİYE BELEDİYESİ_2018,252 BİNALAR,9
ERZURUM YAKUTİYE BELEDİYESİ_2018,"253 TESİS,",1
ERZURUM YAKUTİYE BELEDİYESİ_2018,254 TAŞITLAR,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,255 DEMİRBAŞLAR,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,260 HAKLAR,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,294 ELDEN,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,300 BANKA,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,333 EMANETLER,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,362 FONLAR,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,363 KAMU,2
ERZURUM YAKUTİYE BELEDİYESİ_2018,368 VADESİ,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,372 KIDEM,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,381 GİDER,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,391 HESAPLANAN,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,400 BANKA,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,409 UZUN,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,481 GİDER,7
ERZURUM YAKUTİYE BELEDİYESİ_2018,500 NET,3
ERZURUM YAKUTİYE BELEDİYESİ_2018,600 GELİRLER,4
ERZURUM YAKUTİYE BELEDİYESİ_2018,630 GİDERLER,5
ERZURUM YAKUTİYE BELEDİYESİ_2018,800 BÜTÇE,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,805 GELİR,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,830 BÜTÇE,3
ERZURUM YAKUTİYE BELEDİYESİ_2018,835 GİDER,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,920 GİDER,1
ERZURUM YAKUTİYE BELEDİYESİ_2018,921 GİDER,1
ERZİNCAN BELEDİYESİ_2012,100 KASA,2
ERZİNCAN BELEDİYESİ_2012,102 BANKA,1
ERZİNCAN BELEDİYESİ_2012,109 BANKA,1
ERZİNCAN BELEDİYESİ_2012,120 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2012,122 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2012,220 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2012,222 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2012,250 ARAZİ,1
ERZİNCAN BELEDİYESİ_2012,251 YERALTI,1
ERZİNCAN BELEDİYESİ_2012,252 BİNALAR,1
ERZİNCAN BELEDİYESİ_2012,254 TAŞITLAR,1
ERZİNCAN BELEDİYESİ_2012,330 ALINAN,1
ERZİNCAN BELEDİYESİ_2012,368 VADESİ,1
ERZİNCAN BELEDİYESİ_2012,372 KIDEM,1
ERZİNCAN BELEDİYESİ_2012,381 GİDER,1
ERZİNCAN BELEDİYESİ_2012,430 ALINAN,1
ERZİNCAN BELEDİYESİ_2012,472 KIDEM,1
ERZİNCAN BELEDİYESİ_2012,481 GİDER,1
ERZİNCAN BELEDİYESİ_2013,102 BANKA,6
ERZİNCAN BELEDİYESİ_2013,103 VERİLEN,3
ERZİNCAN BELEDİYESİ_2013,250 ARAZİ,2
ERZİNCAN BELEDİYESİ_2013,252 BİNALAR,2
ERZİNCAN BELEDİYESİ_2014,100 KASA,1
ERZİNCAN BELEDİYESİ_2014,102 BANKA,1
ERZİNCAN BELEDİYESİ_2014,103 VERİLEN,1
ERZİNCAN BELEDİYESİ_2014,108 DİĞER,1
ERZİNCAN BELEDİYESİ_2014,109 BANKA,1
ERZİNCAN BELEDİYESİ_2014,120 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2014,121 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2014,122 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2014,126 VERİLEN,1
ERZİNCAN BELEDİYESİ_2014,140 KİŞİLERDEN,1
ERZİNCAN BELEDİYESİ_2014,150 İLK,2
ERZİNCAN BELEDİYESİ_2014,160 İŞ,1
ERZİNCAN BELEDİYESİ_2014,161 PERSONEL,1
ERZİNCAN BELEDİYESİ_2014,165 MAHSUP,1
ERZİNCAN BELEDİYESİ_2014,190 DEVREDEN,1
ERZİNCAN BELEDİYESİ_2014,191 İNDİRİLECEK,1
ERZİNCAN BELEDİYESİ_2014,220 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2014,222 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2014,240 MALİ,1
ERZİNCAN BELEDİYESİ_2014,241 MAL,1
ERZİNCAN BELEDİYESİ_2014,250 ARAZİ,1
ERZİNCAN BELEDİYESİ_2014,252 BİNALAR,1
ERZİNCAN BELEDİYESİ_2014,"253 TESİS,",1
ERZİNCAN BELEDİYESİ_2014,255 DEMİRBAŞLAR,1
ERZİNCAN BELEDİYESİ_2014,257 BİRİKMİŞ,2
ERZİNCAN BELEDİYESİ_2014,260 HAKLAR,1
ERZİNCAN BELEDİYESİ_2014,600 GELİRLER,1
ERZİNCAN BELEDİYESİ_2014,900 GÖNDERİLECEK,1
ERZİNCAN BELEDİYESİ_2014,905 ÖDENEKLİ,1
ERZİNCAN BELEDİYESİ_2015,103 VERİLEN,3
ERZİNCAN BELEDİYESİ_2015,121 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2015,150 İLK,1
ERZİNCAN BELEDİYESİ_2015,220 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2015,222 GELİRLERDEN,3
ERZİNCAN BELEDİYESİ_2015,240 MALİ,1
ERZİNCAN BELEDİYESİ_2015,241 MAL,3
ERZİNCAN BELEDİYESİ_2015,250 ARAZİ,1
ERZİNCAN BELEDİYESİ_2015,252 BİNALAR,1
ERZİNCAN BELEDİYESİ_2015,"253 TESİS,",1
ERZİNCAN BELEDİYESİ_2015,255 DEMİRBAŞLAR,1
ERZİNCAN BELEDİYESİ_2015,257 BİRİKMİŞ,1
ERZİNCAN BELEDİYESİ_2015,260 HAKLAR,1
ERZİNCAN BELEDİYESİ_2015,333 EMANETLER,3
ERZİNCAN BELEDİYESİ_2015,360 ÖDENECEK,1
ERZİNCAN BELEDİYESİ_2015,362 FONLAR,2
ERZİNCAN BELEDİYESİ_2015,500 NET,2
ERZİNCAN BELEDİYESİ_2015,570 GEÇMİŞ,1
ERZİNCAN BELEDİYESİ_2015,580 GEÇMİŞ,1
ERZİNCAN BELEDİYESİ_2015,590 DÖNEM,1
ERZİNCAN BELEDİYESİ_2015,591 DÖNEM,1
ERZİNCAN BELEDİYESİ_2015,630 GİDERLER,5
ERZİNCAN BELEDİYESİ_2015,830 BÜTÇE,3
ERZİNCAN BELEDİYESİ_2015,835 GİDER,3
ERZİNCAN BELEDİYESİ_2015,900 GÖNDERİLECEK,1
ERZİNCAN BELEDİYESİ_2015,901 BÜTÇE,1
ERZİNCAN BELEDİYESİ_2015,905 ÖDENEKLİ,1
ERZİNCAN BELEDİYESİ_2016,100 KASA,1
ERZİNCAN BELEDİYESİ_2016,102 BANKA,1
ERZİNCAN BELEDİYESİ_2016,103 VERİLEN,1
ERZİNCAN BELEDİYESİ_2016,108 DİĞER,1
ERZİNCAN BELEDİYESİ_2016,109 BANKA,1
ERZİNCAN BELEDİYESİ_2016,120 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2016,121 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2016,122 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2016,126 VERİLEN,1
ERZİNCAN BELEDİYESİ_2016,140 KİŞİLERDEN,1
ERZİNCAN BELEDİYESİ_2016,150 İLK,1
ERZİNCAN BELEDİYESİ_2016,160 İŞ,1
ERZİNCAN BELEDİYESİ_2016,161 PERSONEL,1
ERZİNCAN BELEDİYESİ_2016,162 BÜTÇE,1
ERZİNCAN BELEDİYESİ_2016,165 MAHSUP,1
ERZİNCAN BELEDİYESİ_2016,190 DEVREDEN,1
ERZİNCAN BELEDİYESİ_2016,191 İNDİRİLECEK,1
ERZİNCAN BELEDİYESİ_2016,222 GELİRLERDEN,2
ERZİNCAN BELEDİYESİ_2016,240 MALİ,1
ERZİNCAN BELEDİYESİ_2016,241 MAL,1
ERZİNCAN BELEDİYESİ_2016,250 ARAZİ,1
ERZİNCAN BELEDİYESİ_2016,252 BİNALAR,1
ERZİNCAN BELEDİYESİ_2016,"253 TESİS,",2
ERZİNCAN BELEDİYESİ_2016,254 TAŞITLAR,1
ERZİNCAN BELEDİYESİ_2016,255 DEMİRBAŞLAR,2
ERZİNCAN BELEDİYESİ_2016,257 BİRİKMİŞ,1
ERZİNCAN BELEDİYESİ_2016,260 HAKLAR,1
ERZİNCAN BELEDİYESİ_2016,303 KAMU,1
ERZİNCAN BELEDİYESİ_2016,320 BÜTÇE,1
ERZİNCAN BELEDİYESİ_2016,333 EMANETLER,1
ERZİNCAN BELEDİYESİ_2016,360 ÖDENECEK,1
ERZİNCAN BELEDİYESİ_2016,361 ÖDENECEK,1
ERZİNCAN BELEDİYESİ_2016,362 FONLAR,1
ERZİNCAN BELEDİYESİ_2016,368 VADESİ,1
ERZİNCAN BELEDİYESİ_2016,391 HESAPLANAN,1
ERZİNCAN BELEDİYESİ_2016,403 KAMU,1
ERZİNCAN BELEDİYESİ_2016,438 KAMUYA,1
ERZİNCAN BELEDİYESİ_2016,500 NET,1
ERZİNCAN BELEDİYESİ_2016,570 GEÇMİŞ,1
ERZİNCAN BELEDİYESİ_2016,580 GEÇMİŞ,1
ERZİNCAN BELEDİYESİ_2016,590 DÖNEM,1
ERZİNCAN BELEDİYESİ_2016,591 DÖNEM,1
ERZİNCAN BELEDİYESİ_2016,900 GÖNDERİLECEK,1
ERZİNCAN BELEDİYESİ_2016,901 BÜTÇE,1
ERZİNCAN BELEDİYESİ_2016,905 ÖDENEKLİ,1
ERZİNCAN BELEDİYESİ_2016,990 KİRAYA,1
ERZİNCAN BELEDİYESİ_2016,999 DİĞER,1
ERZİNCAN BELEDİYESİ_2017,100 KASA,1
ERZİNCAN BELEDİYESİ_2017,102 BANKA,1
ERZİNCAN BELEDİYESİ_2017,103 VERİLEN,1
ERZİNCAN BELEDİYESİ_2017,108 DİĞER,1
ERZİNCAN BELEDİYESİ_2017,109 BANKA,1
ERZİNCAN BELEDİYESİ_2017,120 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2017,121 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2017,122 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2017,126 VERİLEN,1
ERZİNCAN BELEDİYESİ_2017,140 KİŞİLERDEN,1
ERZİNCAN BELEDİYESİ_2017,150 İLK,1
ERZİNCAN BELEDİYESİ_2017,160 İŞ,1
ERZİNCAN BELEDİYESİ_2017,161 PERSONEL,1
ERZİNCAN BELEDİYESİ_2017,162 BÜTÇE,1
ERZİNCAN BELEDİYESİ_2017,190 DEVREDEN,1
ERZİNCAN BELEDİYESİ_2017,191 İNDİRİLECEK,1
ERZİNCAN BELEDİYESİ_2017,220 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2017,222 GELİRLERDEN,1
ERZİNCAN BELEDİYESİ_2017,227 DİĞER,1
ERZİNCAN BELEDİYESİ_2017,240 MALİ,1
ERZİNCAN BELEDİYESİ_2017,241 MAL,1
ERZİNCAN BELEDİYESİ_2017,250 ARAZİ,1
ERZİNCAN BELEDİYESİ_2017,251 YERALTI,1
ERZİNCAN BELEDİYESİ_2017,252 BİNALAR,1
ERZİNCAN BELEDİYESİ_2017,"253 TESİS,",2
ERZİNCAN BELEDİYESİ_2017,254 TAŞITLAR,2
ERZİNCAN BELEDİYESİ_2017,255 DEMİRBAŞLAR,2
ERZİNCAN BELEDİYESİ_2017,257 BİRİKMİŞ,1
ERZİNCAN BELEDİYESİ_2017,258 YAPILMAKTA,1
ERZİNCAN BELEDİYESİ_2017,259 YATIRIM,1
ERZİNCAN BELEDİYESİ_2017,260 HAKLAR,1
ERZİNCAN BELEDİYESİ_2017,268 BİRİKMİŞ,1
ERZİNCAN BELEDİYESİ_2017,300 BANKA,1
ERZİNCAN BELEDİYESİ_2017,320 BÜTÇE,1
ERZİNCAN BELEDİYESİ_2017,333 EMANETLER,1
ERZİNCAN BELEDİYESİ_2017,363 KAMU,1
ERZİNCAN BELEDİYESİ_2017,400 BANKA,1
ERZİNCAN BELEDİYESİ_2017,500 NET,1
ERZİNCAN BELEDİYESİ_2017,900 GÖNDERİLECEK,1
ERZİNCAN BELEDİYESİ_2017,901 BÜTÇE,1
ERZİNCAN BELEDİYESİ_2017,905 ÖDENEKLİ,1
ERZİNCAN BELEDİYESİ_2017,920 GİDER,1
ERZİNCAN BELEDİYESİ_2017,990 KİRAYA,1
ERZİNCAN BELEDİYESİ_2019,190 DEVREDEN,1
ERZİNCAN BELEDİYESİ_2019,191 İNDİRİLECEK,5
ERZİNCAN BELEDİYESİ_2019,391 HESAPLANAN,5
ERZİNCAN BELEDİYESİ_2019,630 GİDERLER,3
ESENLİK İMAR İNŞAAT VE TİCARET ANONİM ŞİRKETİ_2020,438 KAMUYA,1
ESENLİK İMAR İNŞAAT VE TİCARET ANONİM ŞİRKETİ_2020,472 KIDEM,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,100 KASA,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,101 ALINAN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,102 BANKA,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,103 VERİLEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,108 DİĞER,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,109 BANKA,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,120 GELİRLERDEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,121 GELİRLERDEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,122 GELİRLERDEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,126 VERİLEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,127 DİĞER,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,132 KURUMCA,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,153 TİCARİ,14
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,161 PERSONEL,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,162 BÜTÇE,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,165 MAHSUP,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,190 DEVREDEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,220 GELİRLERDEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,222 GELİRLERDEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,241 MAL,3
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,250 ARAZİ,3
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,251 YERALTI,3
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,252 BİNALAR,3
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,"253 TESİS,",1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,258 YAPILMAKTA,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,260 HAKLAR,8
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,294 ELDEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,300 BANKA,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,303 KAMU,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,320 BÜTÇE,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,333 EMANETLER,4
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,340 ALINAN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,360 ÖDENECEK,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,361 ÖDENECEK,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,362 FONLAR,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,372 KIDEM,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,381 GİDER,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,391 HESAPLANAN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,400 BANKA,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,403 KAMU,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,430 ALINAN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,472 KIDEM,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,481 GİDER,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,500 NET,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,590 DÖNEM,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,600 GELİRLER,2
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,630 GİDERLER,3
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,920 GİDER,2
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2014,921 GİDER,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,102 BANKA,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,103 VERİLEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,104 PROJE,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,108 DİĞER,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,109 BANKA,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,120 GELİRLERDEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,121 GELİRLERDEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,122 GELİRLERDEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,126 VERİLEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,127 DİĞER,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,132 KURUMCA,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,140 KİŞİLERDEN,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,150 İLK,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,162 BÜTÇE,1
ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ_2016,165 MAHSUP,1
